ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1430778019.31797,dbt2,39781,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.026037+01,,2015-05-04 23:20:19.291488+01,f,COMMIT,idle,2015-05-04 23:20:19.295161+01
1430778019.31797,dbt2,39785,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.125888+01,,2015-05-04 23:20:19.295122+01,f,COMMIT,idle,2015-05-04 23:20:19.299365+01
1430778019.31797,dbt2,39787,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.226021+01,,2015-05-04 23:20:19.305742+01,f,COMMIT,idle,2015-05-04 23:20:19.310595+01
1430778019.31797,dbt2,39789,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.32617+01,,2015-05-04 23:20:19.276505+01,f,COMMIT,idle,2015-05-04 23:20:19.277882+01
1430778019.31797,dbt2,39791,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.426335+01,,2015-05-04 23:20:19.306414+01,f,COMMIT,idle,2015-05-04 23:20:19.31105+01
1430778019.31797,dbt2,39793,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.526441+01,2015-05-04 23:20:19.311403+01,2015-05-04 23:20:19.311581+01,f,"SELECT stock_level(1, 1, 20)",idle in transaction,2015-05-04 23:20:19.313259+01
1430778019.31797,dbt2,39795,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.626559+01,2015-05-04 23:20:19.311076+01,2015-05-04 23:20:19.316191+01,f,FETCH ALL IN mycursor,active,2015-05-04 23:20:19.316192+01
1430778019.31797,dbt2,39797,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.726771+01,,2015-05-04 23:20:19.27639+01,f,COMMIT,idle,2015-05-04 23:20:19.276412+01
1430778019.31797,dbt2,39799,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.826852+01,2015-05-04 23:20:19.311427+01,2015-05-04 23:20:19.313529+01,f,FETCH ALL IN mycursor,idle in transaction,2015-05-04 23:20:19.316178+01
1430778019.31797,dbt2,39801,10,mark,dbt2-client,,-1,2015-05-04 23:20:18.926979+01,,2015-05-04 23:20:19.288977+01,f,COMMIT,idle,2015-05-04 23:20:19.293971+01
1430778019.31797,dbt2,39803,10,mark,dbt2-client,,-1,2015-05-04 23:20:19.027159+01,,2015-05-04 23:20:19.290094+01,f,COMMIT,idle,2015-05-04 23:20:19.295066+01
1430778019.31797,dbt2,39898,10,mark,dbt2-client,,-1,2015-05-04 23:20:19.228004+01,,2015-05-04 23:20:19.306351+01,f,COMMIT,idle,2015-05-04 23:20:19.31102+01
1430778019.31797,dbt2,39867,10,mark,dbt2-client,,-1,2015-05-04 23:20:19.127933+01,,2015-05-04 23:20:19.277832+01,f,COMMIT,idle,2015-05-04 23:20:19.281529+01
